status,target_timestamp,target_market,target_outcome,target_entry_price,target_usdc,target_shares,our_timestamp,our_outcome,our_entry_price,our_amount,our_result,our_pnl,condition_id
MISSED,1772160124,"Solana Up or Down - February 26, 9:40PM-9:45PM ET",Up,0.36,3.96,11.0,,,,,,,0x524e4a114d12f0e1298caca6476faef7c7566c7448b2622070b0bba9f36e48f3
UNMATCHED_WINDOW,,"Solana Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:35:19.998856+00:00,Down,0.4774050832919507,2.0,OPEN,,0x9c52d1530a40d6cc1f099e3ddfb4f392cba8950efdce377f2d147837a1acfefb
UNMATCHED_WINDOW,,"Solana Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:36:11.195063+00:00,Down,0.4900000156202163,2.0,OPEN,,0x9c52d1530a40d6cc1f099e3ddfb4f392cba8950efdce377f2d147837a1acfefb
UNMATCHED_WINDOW,,"Solana Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:39:09.319464+00:00,Down,0.6132592628755451,2.0,OPEN,,0x9c52d1530a40d6cc1f099e3ddfb4f392cba8950efdce377f2d147837a1acfefb
UNMATCHED_WINDOW,,"Solana Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:39:09.495353+00:00,Down,0.5574048044588045,2.0,OPEN,,0x9c52d1530a40d6cc1f099e3ddfb4f392cba8950efdce377f2d147837a1acfefb
UNMATCHED_WINDOW,,"Solana Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:39:34.999525+00:00,Down,0.8200000269011009,2.0,OPEN,,0x9c52d1530a40d6cc1f099e3ddfb4f392cba8950efdce377f2d147837a1acfefb
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:35:20.058209+00:00,Up,0.54,2.0,OPEN,,0xb19b2a686b06a3361dcc8a43db00ff109ca8ec3f0078f7b7b7199c2521f5303c
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:37:04.408414+00:00,Up,0.5686302914771797,2.0,OPEN,,0xb19b2a686b06a3361dcc8a43db00ff109ca8ec3f0078f7b7b7199c2521f5303c
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:35:20.123080+00:00,Up,0.5100000056064073,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:35:32.985452+00:00,Up,0.6187530925284513,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:35:58.378926+00:00,Up,0.5180866569497814,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:36:11.139507+00:00,Up,0.5686305480966671,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:36:24.116344+00:00,Up,0.5686283166306124,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:37:04.350098+00:00,Up,0.9,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:37:04.468255+00:00,Up,0.9018244602542066,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:37:17.140037+00:00,Up,0.7273902852986341,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:37:29.806101+00:00,Up,0.7176017950151943,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:38:06.448901+00:00,Up,0.5786893885040539,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:38:19.132263+00:00,Up,0.6359800602437609,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:38:31.880998+00:00,Up,0.7518143788218487,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:38:44.543671+00:00,Up,0.5585514222750307,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:38:44.599351+00:00,Up,0.5551346447021135,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:38:57.300372+00:00,Up,0.6287203512721447,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:38:57.360603+00:00,Up,0.6187532966364165,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:39:09.264827+00:00,Up,0.7200000135436827,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:39:09.438205+00:00,Up,0.727389859295158,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:39:34.881464+00:00,Up,0.6343510575456478,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:39:34.938602+00:00,Up,0.5987590200854898,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:39:47.659977+00:00,Up,0.75,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:39:47.714773+00:00,Up,0.7589214265074445,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:35PM-9:40PM E",,,,,2026-02-27T02:39:47.771349+00:00,Up,0.6452027817417346,2.0,OPEN,,0x0abb9f2bbd89e2dfb7e8a66112c125164434d2cd86017a1c987a83cc4ed8dc4d
UNMATCHED_WINDOW,,"XRP Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:35:20.181894+00:00,Down,0.48031715443284845,2.0,OPEN,,0x2c2e39f0c705b3c9719a50147fcdb7c8df7302a4b48d155838d550472708beed
UNMATCHED_WINDOW,,"XRP Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:35:20.248127+00:00,Down,0.49630951521447125,2.0,OPEN,,0x2c2e39f0c705b3c9719a50147fcdb7c8df7302a4b48d155838d550472708beed
UNMATCHED_WINDOW,,"XRP Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:35:45.682261+00:00,Down,0.550000011287627,2.0,OPEN,,0x2c2e39f0c705b3c9719a50147fcdb7c8df7302a4b48d155838d550472708beed
UNMATCHED_WINDOW,,"XRP Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:37:55.187729+00:00,Down,0.84,2.0,OPEN,,0x2c2e39f0c705b3c9719a50147fcdb7c8df7302a4b48d155838d550472708beed
UNMATCHED_WINDOW,,"XRP Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:38:31.824849+00:00,Down,0.68,2.0,OPEN,,0x2c2e39f0c705b3c9719a50147fcdb7c8df7302a4b48d155838d550472708beed
UNMATCHED_WINDOW,,"XRP Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:39:09.378050+00:00,Down,0.7627506588486335,2.0,OPEN,,0x2c2e39f0c705b3c9719a50147fcdb7c8df7302a4b48d155838d550472708beed
UNMATCHED_WINDOW,,"XRP Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:39:22.163665+00:00,Down,0.8900001111787857,2.0,OPEN,,0x2c2e39f0c705b3c9719a50147fcdb7c8df7302a4b48d155838d550472708beed
UNMATCHED_WINDOW,,"XRP Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:39:47.830724+00:00,Down,0.9212436789666049,2.0,OPEN,,0x2c2e39f0c705b3c9719a50147fcdb7c8df7302a4b48d155838d550472708beed
UNMATCHED_WINDOW,,"XRP Up or Down - February 26, 9:35PM-9:40PM ET",,,,,2026-02-27T02:40:00.515511+00:00,Down,0.9702048243652804,2.0,OPEN,,0x2c2e39f0c705b3c9719a50147fcdb7c8df7302a4b48d155838d550472708beed
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 26, 9:40PM-9:45PM ET",,,,,2026-02-27T02:40:38.949080+00:00,Up,0.513677798579096,2.0,OPEN,,0xcc3b4a05000e53663f73479ba7386adbd2df75550d7f2d1764216c4cb8126ae4
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:40PM-9:45PM E",,,,,2026-02-27T02:40:39.008526+00:00,Down,0.48,2.0,OPEN,,0x246066c1c29db479ca7f1722632c95ae2777191e22763ca49e993c210996d140
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:40PM-9:45PM E",,,,,2026-02-27T02:40:51.815082+00:00,Down,0.6881423663518623,2.0,OPEN,,0x246066c1c29db479ca7f1722632c95ae2777191e22763ca49e993c210996d140
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:40PM-9:45PM E",,,,,2026-02-27T02:40:51.872306+00:00,Down,0.6400000657234395,2.0,OPEN,,0x246066c1c29db479ca7f1722632c95ae2777191e22763ca49e993c210996d140
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:40PM-9:45PM E",,,,,2026-02-27T02:40:51.929847+00:00,Down,0.5686305480966671,2.0,OPEN,,0x246066c1c29db479ca7f1722632c95ae2777191e22763ca49e993c210996d140
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:40PM-9:45PM E",,,,,2026-02-27T02:41:40.906829+00:00,Down,0.5100002512823251,2.0,OPEN,,0x246066c1c29db479ca7f1722632c95ae2777191e22763ca49e993c210996d140
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 9:40PM-9:45PM E",,,,,2026-02-27T02:41:53.561037+00:00,Down,0.6187541334804818,2.0,OPEN,,0x246066c1c29db479ca7f1722632c95ae2777191e22763ca49e993c210996d140
EXTRA_COPY,,"Solana Up or Down - February 26, 9:40PM-9:45PM ET",,,,,2026-02-27T02:40:39.068509+00:00,Down,0.53,2.0,OPEN,,0x524e4a114d12f0e1298caca6476faef7c7566c7448b2622070b0bba9f36e48f3
EXTRA_COPY,,"Solana Up or Down - February 26, 9:40PM-9:45PM ET",,,,,2026-02-27T02:40:51.756857+00:00,Down,0.6979832888343155,2.0,OPEN,,0x524e4a114d12f0e1298caca6476faef7c7566c7448b2622070b0bba9f36e48f3
UNMATCHED_WINDOW,,"XRP Up or Down - February 26, 9:40PM-9:45PM ET",,,,,2026-02-27T02:41:04.673490+00:00,Down,0.6172320026785028,2.0,OPEN,,0x933531dc8ddaba58ec4698310140fbf94acb5a60a41f39974b30282c3fe8b830
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 6:15PM-6:30PM E",,,,,2026-02-26T23:26:20.546561+00:00,Down,0.14,2.0,LOSS,-2.0,0x1288345deeaa34e18e0fa4eaf6bc261a89ee78c3b64ccb8ec76ea62a822eaf45
UNMATCHED_WINDOW,,"XRP Up or Down - February 26, 6:15PM-6:30PM ET",,,,,2026-02-26T23:26:33.175081+00:00,Up,0.8400000000000001,2.0,WIN,0.38095238095238093,0x870ea0c66d13668817191df9214d901e1c3583b771636591dcd3f845610ae1fe
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 26, 6:25PM-6:30PM ET",,,,,2026-02-26T23:26:07.908741+00:00,Up,0.3955972062593935,2.0,UNKNOWN,0,0xc8c06c7496b7ffcf357eeb8b0b4c6aa882f35e5aa5cfb17144541834b38d1470
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 26, 6:25PM-6:30PM ET",,,,,2026-02-26T23:27:09.300897+00:00,Up,0.48759424282474595,2.0,UNKNOWN,0,0xc8c06c7496b7ffcf357eeb8b0b4c6aa882f35e5aa5cfb17144541834b38d1470
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 26, 6:25PM-6:30PM ET",,,,,2026-02-26T23:27:21.980462+00:00,Up,0.5383507012597695,2.0,UNKNOWN,0,0xc8c06c7496b7ffcf357eeb8b0b4c6aa882f35e5aa5cfb17144541834b38d1470
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 26, 6:25PM-6:30PM ET",,,,,2026-02-26T23:27:34.574342+00:00,Up,0.6087631836059825,2.0,UNKNOWN,0,0xc8c06c7496b7ffcf357eeb8b0b4c6aa882f35e5aa5cfb17144541834b38d1470
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 26, 6:25PM-6:30PM ET",,,,,2026-02-26T23:28:37.297592+00:00,Up,0.9199999999999999,2.0,UNKNOWN,0,0xc8c06c7496b7ffcf357eeb8b0b4c6aa882f35e5aa5cfb17144541834b38d1470
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 26, 6:25PM-6:30PM ET",,,,,2026-02-26T23:28:37.304203+00:00,Up,0.8899999999999999,2.0,UNKNOWN,0,0xc8c06c7496b7ffcf357eeb8b0b4c6aa882f35e5aa5cfb17144541834b38d1470
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 26, 6:25PM-6:30PM ET",,,,,2026-02-26T23:29:53.362944+00:00,Up,0.8921362608282014,2.0,UNKNOWN,0,0xc8c06c7496b7ffcf357eeb8b0b4c6aa882f35e5aa5cfb17144541834b38d1470
