timestamp,closed_at,source,market,direction,outcome,amount,entry_price,sell_price,result,won,pnl,winning_outcome,condition_id,token_id
2026-04-26T04:25:22.166269+00:00,2026-04-26T04:35:28.202566+00:00,momentum,"Ethereum Up or Down - April 26, 12:25AM-12:30AM ET",DOWN,Down,2.0,0.63,,WIN,YES,1.1746031746031744,Down,0x6490aca41b8994864e1537c5bb2a13f03b349ac0a74e20fe399d7e7d71dc8209,84830766383390933430204320619184323717319149151936454379626310016050220228047
2026-04-26T04:25:22.228133+00:00,2026-04-26T04:35:28.411017+00:00,momentum,"Bitcoin Up or Down - April 26, 12:25AM-12:30AM ET",DOWN,Down,2.0,0.67,,WIN,YES,0.9850746268656714,Down,0xc4dac1169c087762e128656438407d5b0203ab27c809415bb0174e76cfb939e9,70575745501786940338073928559519882059552442156639137360775146251073412950972
2026-04-26T04:25:22.246073+00:00,2026-04-26T04:36:28.625985+00:00,momentum,"XRP Up or Down - April 26, 12:25AM-12:30AM ET",DOWN,Down,2.0,0.8,,WIN,YES,0.5,Down,0x212c069d0a3f60709d94dcf7098dc3f2c9e7cfbf7cc5d561ba315a12b4ea079c,43998497086980257538968409053662739995399801389210732113553866489616780660267
2026-04-26T04:25:22.286933+00:00,2026-04-26T04:36:28.806049+00:00,momentum,"Solana Up or Down - April 26, 12:25AM-12:30AM ET",DOWN,Down,2.0,0.66,,WIN,YES,1.0303030303030303,Down,0x14bcd1302e12aa1ad1a7d1b871eec34c260e41dfb1cdf8e7e5eb220641cbc272,37840799218242429930705564092976191928460039870444817156126046291947476303305
2026-04-26T04:30:00.838068+00:00,2026-04-26T04:41:30.636843+00:00,momentum,"Bitcoin Up or Down - April 26, 12:30AM-12:35AM ET",DOWN,Down,2.0,0.695,,WIN,YES,0.877697841726619,Down,0x7dd4bb0eb6530b8e72ef6a6f998d3db081ece85398cbbc7ce682bb9ad1b525fb,90527164551076929213323001108945562440608932247709397054877484346989295698995
2026-04-26T04:30:00.839221+00:00,2026-04-26T04:42:31.138477+00:00,momentum,"Ethereum Up or Down - April 26, 12:30AM-12:35AM ET",DOWN,Down,2.0,0.515,,LOSS,NO,-2.0,Up,0x07eb4358427eed31f776882bc8658c55048d890dff412ff6dc36c481ecece52f,95092931930097327898792296090196236067052961670880196092596900297707082092878
2026-04-26T04:30:02.911180+00:00,2026-04-26T04:42:31.181851+00:00,momentum,"Solana Up or Down - April 26, 12:30AM-12:35AM ET",DOWN,Down,2.0,0.51,,LOSS,NO,-2.0,Up,0x7e5d1afc08eca1ea228be6e6906bf0f403381d3530ac75cd0768f42dd7bddc7d,88218707440327219448685727568288535575522372381472657728705931141256926900795
2026-04-26T04:30:02.911811+00:00,2026-04-26T04:42:31.327734+00:00,momentum,"XRP Up or Down - April 26, 12:30AM-12:35AM ET",DOWN,Down,2.0,0.51,,WIN,YES,1.9215686274509802,Down,0x7f983ee7f30594618a77480060db48bbe413471e4984fb9ac008e7594d0c5403,96354655725480206733251978997387958730195515992621811012881556200456668050039
2026-04-26T04:35:00.737785+00:00,2026-04-26T04:44:32.447575+00:00,momentum,"Solana Up or Down - April 26, 12:35AM-12:40AM ET",DOWN,Down,2.0,0.515,,LOSS,NO,-2.0,Up,0x906c76ee17236c4325addac2aa53d8938afec7415cddbcb6577fac9a2366652f,52573497998305234440461755657838532583078306916724564927469126754144387993427
2026-04-26T04:35:01.934210+00:00,2026-04-26T04:44:32.597227+00:00,momentum,"Ethereum Up or Down - April 26, 12:35AM-12:40AM ET",DOWN,Down,2.0,0.51,,LOSS,NO,-2.0,Up,0x3b2c10aaa7a9c4b14321c5fb3f16659ed39e71ca48877f193e3b73cca9b35ccf,83809216292477781781344861940800669965108765862415562625221789708634187584965
2026-04-26T04:35:01.933448+00:00,2026-04-26T04:45:33.001686+00:00,momentum,"Bitcoin Up or Down - April 26, 12:35AM-12:40AM ET",DOWN,Down,2.0,0.53,,LOSS,NO,-2.0,Up,0x7c3bd7ddb361fa0dbef61c95cdedc2e36e3e4e4c80cd65a3eec65438ba1dde6e,23672991198815351878821543253267150934117776022116265589233175711133881126630
