timestamp,resolved_at,market,direction,outcome,amount,entry_price,result,won,pnl,winning_outcome,condition_id,token_id
2026-02-26T04:42:10.989048+00:00,2026-02-26T04:47:22.100366+00:00,"Ethereum Up or Down - February 25, 11:40PM-11:45PM",UP,Up,2.0,0.9300000801315926,UNKNOWN,UNKNOWN,0,,0xa83c1b43723b5b4df8adbec51244b2d3f7a1ff6feeee3a8b570522c8ef0f410a,15362915208411898953600220660635241943262182317693646063378623682157493868092
2026-02-26T04:42:10.990019+00:00,2026-02-26T04:47:22.193666+00:00,"Ethereum Up or Down - February 25, 11:40PM-11:45PM",UP,Up,2.0,0.92,UNKNOWN,UNKNOWN,0,,0xa83c1b43723b5b4df8adbec51244b2d3f7a1ff6feeee3a8b570522c8ef0f410a,15362915208411898953600220660635241943262182317693646063378623682157493868092
2026-02-26T04:43:53.705582+00:00,2026-02-26T04:47:23.377741+00:00,"Ethereum Up or Down - February 25, 11:40PM-11:45PM",UP,Up,2.0,0.5887316259270302,UNKNOWN,UNKNOWN,0,,0xa83c1b43723b5b4df8adbec51244b2d3f7a1ff6feeee3a8b570522c8ef0f410a,15362915208411898953600220660635241943262182317693646063378623682157493868092
2026-02-26T04:44:16.564254+00:00,2026-02-26T04:47:24.039661+00:00,"Ethereum Up or Down - February 25, 11:40PM-11:45PM",UP,Up,2.0,0.5958235123611706,UNKNOWN,UNKNOWN,0,,0xa83c1b43723b5b4df8adbec51244b2d3f7a1ff6feeee3a8b570522c8ef0f410a,15362915208411898953600220660635241943262182317693646063378623682157493868092
2026-02-26T04:44:26.724898+00:00,2026-02-26T04:47:24.714748+00:00,"Ethereum Up or Down - February 25, 11:40PM-11:45PM",UP,Up,2.0,0.5959227752263923,UNKNOWN,UNKNOWN,0,,0xa83c1b43723b5b4df8adbec51244b2d3f7a1ff6feeee3a8b570522c8ef0f410a,15362915208411898953600220660635241943262182317693646063378623682157493868092
2026-02-26T04:44:47.070871+00:00,2026-02-26T04:47:24.963357+00:00,"Ethereum Up or Down - February 25, 11:40PM-11:45PM",UP,Up,2.0,0.42000014944862796,UNKNOWN,UNKNOWN,0,,0xa83c1b43723b5b4df8adbec51244b2d3f7a1ff6feeee3a8b570522c8ef0f410a,15362915208411898953600220660635241943262182317693646063378623682157493868092
2026-02-26T04:44:57.220404+00:00,2026-02-26T04:47:25.524527+00:00,"Ethereum Up or Down - February 25, 11:40PM-11:45PM",UP,Up,2.0,0.6655028806682435,UNKNOWN,UNKNOWN,0,,0xa83c1b43723b5b4df8adbec51244b2d3f7a1ff6feeee3a8b570522c8ef0f410a,15362915208411898953600220660635241943262182317693646063378623682157493868092
2026-02-26T04:44:57.222082+00:00,2026-02-26T04:47:25.607890+00:00,"Ethereum Up or Down - February 25, 11:40PM-11:45PM",UP,Up,2.0,0.61,UNKNOWN,UNKNOWN,0,,0xa83c1b43723b5b4df8adbec51244b2d3f7a1ff6feeee3a8b570522c8ef0f410a,15362915208411898953600220660635241943262182317693646063378623682157493868092
2026-02-26T04:44:57.226995+00:00,2026-02-26T04:47:25.892153+00:00,"Ethereum Up or Down - February 25, 11:40PM-11:45PM",UP,Up,2.0,0.42000000000000004,UNKNOWN,UNKNOWN,0,,0xa83c1b43723b5b4df8adbec51244b2d3f7a1ff6feeee3a8b570522c8ef0f410a,15362915208411898953600220660635241943262182317693646063378623682157493868092
2026-02-26T04:45:07.388112+00:00,2026-02-26T04:47:26.143543+00:00,"Ethereum Up or Down - February 25, 11:40PM-11:45PM",UP,Up,2.0,0.6300000925000174,UNKNOWN,UNKNOWN,0,,0xa83c1b43723b5b4df8adbec51244b2d3f7a1ff6feeee3a8b570522c8ef0f410a,15362915208411898953600220660635241943262182317693646063378623682157493868092
